Neo Reference ID,Close Approach Date,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles)
3423321,2003-08-22,1061535600000,9.8799243613,35567.7277007717,22100.402803849,0.089027674,34.6317634583,13318350.0,8275639.5
2468448,2003-08-22,1061535600000,7.2417994575,26070.4780468839,16199.1812064096,0.3780310833,147.0540924072,56552644.0,35140184.0
3600242,2003-09-08,1063004400000,39.2975857415,141471.3086694846,87904.7695452139,0.4968048426,193.2570800781,74320944.0,46180896.0
3763547,2003-09-08,1063004400000,12.8924091374,46412.6728947743,28839.0299995335,0.4028536784,156.7100830078,60266052.0,37447588.0
3773650,2003-09-08,1063004400000,18.0833704379,65100.1335762805,40450.6913324394,0.4821220117,187.5454559326,72124424.0,44816040.0
2357439,2003-09-15,1063609200000,12.1681480221,43805.3328795902,27218.9303106543,0.3912827554,152.2089996338,58535068.0,36372004.0
3160726,2003-09-15,1063609200000,10.9071943204,39265.8995534796,24398.3029753274,0.0102175977,3.9746456146,1528530.875,949785.0625
3347493,2003-09-15,1063609200000,15.5588978643,56012.032311467,34803.6986326446,0.3358295102,130.6376800537,50239380.0,31217302.0
3428255,2003-09-15,1063609200000,16.2441545893,58478.9565214508,36336.5494007871,0.1107548803,43.0836486816,16568694.0,10295309.0
3608618,2003-09-15,1063609200000,36.2387829237,130459.6185252109,81062.5335219568,0.4205354822,163.5883026123,62911212.0,39091216.0
3757424,2003-09-15,1063609200000,10.0854109742,36307.4795070793,22560.0558081627,0.3293957582,128.1349487305,49276908.0,30619250.0
2369986,2003-09-22,1064214000000,18.5546298258,66796.667372826,41504.8514572985,0.2361368782,91.8572463989,35325576.0,21950294.0
2418198,2003-09-22,1064214000000,17.5229220681,63082.5194453306,39197.0243742389,0.3063954725,119.1878356934,45836112.0,28481238.0
2459462,2003-09-22,1064214000000,14.551833709,52386.601352549,32550.9968237547,0.3919617914,152.4731292725,58636648.0,36435124.0
3157482,2003-09-22,1064214000000,14.871597145,53537.7497218495,33266.275653557,0.4501213948,175.0972290039,67337200.0,41841400.0
3158123,2003-09-22,1064214000000,13.6126385255,49005.498691688,30450.1111176214,0.1206131684,46.9185218811,18043472.0,11211694.0
3253645,2003-09-22,1064214000000,19.0210108284,68475.6389823642,42548.0991221251,0.3448072116,134.1300048828,51582424.0,32051832.0
3323933,2003-09-22,1064214000000,41.1111284484,148000.0624142836,91961.483226253,0.4778210329,185.8723754883,71481008.0,44416240.0
3160850,2003-09-22,1064214000000,12.4958487245,44985.0554081687,27951.9640118146,0.1291742993,50.2487983704,19324200.0,12007501.0
2163692,2003-10-08,1065596400000,23.6704731513,85213.7033447513,52948.4813921873,0.4855918272,188.8952178955,72643504.0,45138580.0
3152308,2003-10-08,1065596400000,26.9529356459,97030.5683253779,60291.0217463994,0.3022611919,117.5796051025,45217632.0,28096934.0
3293789,2003-10-08,1065596400000,14.7111059774,52959.9815185871,32907.2729608132,0.4980986552,193.7603759766,74514496.0,46301160.0
3367904,2003-10-08,1065596400000,18.6779292915,67240.5454494918,41780.6600322134,0.4771345541,185.6053466797,71378312.0,44352428.0
3516407,2003-10-08,1065596400000,19.4757507976,70112.7028713478,43565.3069591438,0.2912096199,113.2805404663,43564336.0,27069624.0
3633139,2003-10-08,1065596400000,12.4270258402,44737.293024607,27798.0141018731,0.2451721541,95.3719711304,36677232.0,22790176.0
3651205,2003-10-08,1065596400000,21.8824691776,78776.8890392797,48948.8953033236,0.4438539112,172.6591796875,66399600.0,41258800.0
3653519,2003-10-08,1065596400000,19.2052985635,69139.0748287256,42960.3323567712,0.4015760889,156.213104248,60074932.0,37328832.0
3691160,2003-10-08,1065596400000,3.6466799647,13128.0478730883,8157.258413142,0.3809322201,148.1826324463,56986648.0,35409860.0
2467347,2003-10-08,1065596400000,26.9529240493,97030.5265774156,60290.9958058391,0.3022610442,117.5795516968,45217612.0,28096920.0
3160847,2003-10-15,1066201200000,4.9054524003,17659.6286411284,10973.0064742612,0.275752062,107.2675552368,41251924.0,25632756.0
3163746,2003-10-15,1066201200000,30.547389287,109970.6014332994,68331.455096152,0.1233269653,47.9741897583,18449452.0,11463958.0
3163760,2003-10-15,1066201200000,36.7811500535,132412.1401927418,82275.7545547623,0.4096072544,159.3372192383,61276376.0,38075372.0
3164412,2003-10-15,1066201200000,9.315995786,33537.5848296489,20838.9509737338,0.195934472,76.2185134888,29311380.0,18213248.0
3164413,2003-10-22,1066806000000,10.7819402183,38814.9847859668,24118.1220743692,0.0830251128,32.2967681885,12420380.0,7717666.5
2175921,2003-10-22,1066806000000,29.4362379154,105970.4564953684,65845.9205929138,0.4692003137,182.5189208984,70191368.0,43614896.0
3158120,2003-10-22,1066806000000,8.8278039828,31780.094337908,19746.9147290185,0.1187889654,46.2089080811,17770576.0,11042124.0
3278078,2003-10-22,1066806000000,23.0959948345,83145.5814041737,51663.4308452767,0.4533851028,176.3668060303,67825448.0,42144780.0
3353630,2003-10-22,1066806000000,29.7834535604,107220.4328174144,66622.6072692429,0.3812446695,148.3041687012,57033388.0,35438904.0
3545705,2003-10-22,1066806000000,15.8658183888,57116.9461996465,35490.2491538859,0.3905624505,151.9287872314,58427312.0,36305048.0
3652985,2003-10-22,1066806000000,21.16956575,76210.4367001051,47354.2016262403,0.2263629766,88.0551986694,33863420.0,21041754.0
3476774,2003-11-08,1068278400000,17.4558902243,62841.2048075948,39047.080842808,0.1813475785,70.5442047119,27129212.0,16857310.0
3765021,2003-11-08,1068278400000,8.9497340988,32219.0427558331,20019.6602057008,0.1807200441,70.3000946045,27035334.0,16798978.0
3163759,2003-11-15,1068883200000,10.7821667232,38815.8002035078,24118.6287431185,0.0476847555,18.549369812,7133538.0,4432575.0
3164411,2003-11-15,1068883200000,11.589583814,41722.5017304392,25924.740033561,0.3011701265,117.1551818848,45054412.0,27995514.0
3392298,2003-11-15,1068883200000,26.5076343276,95427.483579369,59294.927227414,0.4964023136,193.1005096436,74260728.0,46143480.0
3440396,2003-11-15,1068883200000,11.1229121975,40042.4839109978,24880.8422945864,0.1934614212,75.2564926147,28941416.0,17983362.0
3471974,2003-11-15,1068883200000,6.1878352424,22276.2068724744,13841.5686536217,0.1686426115,65.6019744873,25228576.0,15676310.0
3656792,2003-11-15,1068883200000,5.5364476684,19931.2116063724,12384.4797895263,0.1145801236,44.5716667175,17140942.0,10650888.0
3712665,2003-11-15,1068883200000,6.1501496399,22140.5387037976,13757.2697295902,0.3198878781,124.4363861084,47854544.0,29735436.0
2152680,2003-11-22,1069488000000,14.0191453085,50468.9231107343,31359.4261406671,0.3668870272,142.7190551758,54885520.0,34104280.0
2436774,2003-11-22,1069488000000,13.3367256788,48012.2124435065,29832.9216707999,0.3664092319,142.5331878662,54814044.0,34059868.0
3092339,2003-11-22,1069488000000,12.1343430078,43683.634827986,27143.3118740894,0.4222451101,164.2533569336,63166972.0,39250136.0
3184470,2003-11-22,1069488000000,8.9205101532,32113.8365516103,19954.2891617492,0.4993846211,194.2606201172,74706872.0,46420700.0
3562834,2003-11-22,1069488000000,19.3188934281,69548.0163410531,43214.4327092505,0.4887635327,190.1290130615,73117984.0,45433408.0
3654382,2003-11-22,1069488000000,12.8870929143,46393.53449153,28827.1381400288,0.1136602383,44.2138328552,17003330.0,10565379.0
3764822,2003-11-22,1069488000000,12.8121340052,46123.6824186124,28659.462556165,0.1443922199,56.1685752869,21600770.0,13422096.0
2329437,2003-12-08,1070870400000,6.0688270093,21847.7772333206,13575.3591370041,0.2413492034,93.8848419189,36105328.0,22434810.0
2450259,2003-12-08,1070870400000,8.6315207913,31073.4748485043,19307.8488579498,0.3912383711,152.1917266846,58528428.0,36367880.0
3076547,2003-12-08,1070870400000,10.1413496325,36508.8586768495,22685.1849928457,0.1904010014,74.0659866333,28483584.0,17698880.0
2141498,2003-12-15,1071475200000,17.7306660847,63830.3979050435,39661.7269649422,0.4099552151,159.4725799561,61328428.0,38107716.0
2163899,2003-12-15,1071475200000,18.8655031785,67915.8114427166,42200.2440600591,0.4322095021,168.129486084,64657620.0,40176384.0
3170203,2003-12-15,1071475200000,8.5944956542,30940.1843550062,19225.0273288093,0.0238981003,9.2963609695,3575105.0,2221467.25
3172328,2003-12-15,1071475200000,3.6988201269,13315.7524569425,8273.8907419263,0.4841221724,188.3235321045,72423648.0,45001968.0
3309828,2003-12-15,1071475200000,19.6897405729,70883.0660624112,44043.9806875021,0.4554745467,177.1795959473,68138024.0,42339004.0
3410534,2003-12-15,1071475200000,20.5571961332,74005.9060793832,45984.3920302701,0.4624851218,179.9067230225,69186792.0,42990680.0
3760889,2003-12-15,1071475200000,26.4158965771,95097.2276774639,59089.7190532553,0.4804408347,186.8914794922,71872928.0,44659764.0
3624059,2003-12-22,1072080000000,15.2870776954,55033.47970348,34195.6640968651,0.1649108266,64.1503067017,24670308.0,15329419.0
3624741,2003-12-22,1072080000000,35.6427888668,128314.0399206229,79729.3544162337,0.3813485705,148.3446044922,57048936.0,35448564.0
3703545,2003-12-22,1072080000000,24.9551205809,89838.434091384,55822.1092275047,0.3350215494,130.3233795166,50118512.0,31142200.0
3738552,2003-12-22,1072080000000,19.3115408274,69521.5469786522,43197.9856768187,0.3666020358,142.6081848145,54842884.0,34077788.0
3170210,2004-01-08,1073548800000,14.2781310908,51401.2719270157,31938.7514370949,0.3423613437,133.1785583496,51216528.0,31824474.0
2162004,2004-01-08,1073548800000,15.1994583141,54718.04993062,33999.6683027233,0.3453636996,134.3464813232,51665676.0,32103562.0
2230111,2004-01-15,1074153600000,11.7557529671,42320.7106814988,26296.443812068,0.0599816878,23.3328762054,8973133.0,5575646.5
2310442,2004-01-15,1074153600000,9.2119808112,33163.1309201787,20606.2798764855,0.1996531555,77.6650772095,29867686.0,18558920.0
2426082,2004-01-15,1074153600000,11.6354831958,41887.739504884,26027.4123606875,0.3782636628,147.1445617676,56587436.0,35161804.0
3174196,2004-01-15,1074153600000,37.1742967031,133827.4681312295,83155.1842952076,0.28096945,109.2971115112,42032432.0,26117742.0
3595775,2004-01-15,1074153600000,15.311522409,55121.4806723928,34250.3444766876,0.162160373,63.0803833008,24258846.0,15073748.0
2217013,2004-01-22,1074758400000,21.1716589242,76217.9721272985,47358.8838476539,0.4282690975,166.5966796875,64068144.0,39810100.0
2259221,2004-01-22,1074758400000,38.2699085032,137771.6706114383,85605.9583307573,0.2903252723,112.9365386963,43432044.0,26987422.0
3174184,2004-01-22,1074758400000,9.8034315054,35292.3534195604,21929.2959345041,0.047156438,18.3438549042,7054503.0,4383465.0
3172332,2004-01-22,1074758400000,3.4957708838,12584.7751815533,7819.6898898935,0.0131898433,5.1308488846,1973172.375,1226072.5
3311964,2004-01-22,1074758400000,14.5292241951,52305.2071024108,32500.4216020507,0.4080002554,158.712097168,61035972.0,37925992.0
3009717,2004-01-22,1074758400000,20.4593556822,73653.6804557929,45765.5327254342,0.1624680256,63.2000656128,24304872.0,15102347.0
3174201,2004-02-08,1076227200000,19.1939681916,69098.2854897564,42934.9874477878,0.1466028221,57.0284996033,21931470.0,13627584.0
3402204,2004-02-08,1076227200000,8.9918116539,32370.5219540009,20113.7834885846,0.0173233072,6.7387666702,2591530.0,1610302.125
3740342,2004-02-08,1076227200000,14.6134588431,52608.451835219,32688.8460861671,0.3429835716,133.4206085205,51309612.0,31882316.0
2455176,2004-02-08,1076227200000,35.2310513076,126831.7847072102,78808.3386698774,0.3142697745,122.2509460449,47014092.0,29213202.0
3763621,2004-02-08,1076227200000,12.0347677163,43325.163778504,26920.5719044821,0.3192186979,124.176071167,47754436.0,29673232.0
3172317,2004-02-15,1076832000000,8.0641096804,29030.7948496119,18038.6069441936,0.0595530691,23.1661434174,8909012.0,5535803.5
2163818,2004-02-15,1076832000000,8.4483436562,30414.0371621707,18898.099924461,0.2435441844,94.7386932373,36433692.0,22638848.0
3174203,2004-02-15,1076832000000,33.5990844672,120956.7040817775,75157.7920445911,0.3428099041,133.3530578613,51283632.0,31866172.0
3176186,2004-02-15,1076832000000,14.9179345229,53704.5642823633,33369.9277342274,0.1451137543,56.4492492676,21708708.0,13489166.0
3753079,2004-02-15,1076832000000,16.5433767769,59556.1563967694,37005.8795122038,0.3118880124,121.324432373,46657784.0,28991802.0
3754384,2004-02-15,1076832000000,4.4270048048,15937.2172971075,9902.7670477499,0.1791529302,69.6904907227,26800898.0,16653306.0
3713303,2004-02-15,1076832000000,23.3086160175,83911.0176629222,52139.0431694974,0.4201392495,163.434173584,62851940.0,39054384.0
3160731,2004-02-22,1077436800000,7.9892415774,28761.2696787255,17871.1344845392,0.2178351908,84.7378845215,32587680.0,20249046.0
3172318,2004-02-22,1077436800000,13.2040144333,47534.4519600582,29536.0598859595,0.363188843,141.280456543,54332276.0,33760512.0
3174216,2004-02-22,1077436800000,15.1047114208,54376.9611148177,33787.7289771488,0.1685109823,65.5507736206,25208886.0,15664075.0
3276398,2004-02-22,1077436800000,6.3983119581,23033.92304916,14312.3840190739,0.2250233443,87.5340805054,33663012.0,20917226.0
3358522,2004-02-22,1077436800000,9.9852472166,35946.8899799317,22335.9994989192,0.3577882126,139.1796112061,53524356.0,33258492.0
3448993,2004-02-22,1077436800000,13.6015569459,48965.6050052724,30425.3227323038,0.4573175722,177.8965301514,68413736.0,42510324.0
3508131,2004-02-22,1077436800000,14.4962328713,52186.4383365162,32426.6233097092,0.1801267735,70.0693130493,26946582.0,16743830.0
3744562,2004-02-22,1077436800000,17.0481686565,61373.4071635145,38135.048467796,0.4082245792,158.7993621826,61069528.0,37946844.0
2474451,2004-02-22,1077436800000,7.9892306661,28761.2303980064,17871.1100770279,0.2178352313,84.7379074097,32587688.0,20249050.0
3736807,2004-02-22,1077436800000,7.7506146043,27902.2125756581,17337.3498084694,0.2956461221,115.0063476562,44228032.0,27482024.0
2085989,2004-03-08,1078732800000,16.1329289851,58078.5443463838,36087.748846785,0.4733926365,184.1497344971,70818528.0,44004596.0
2088188,2004-03-08,1078732800000,6.3246437547,22768.7175169449,14147.5956149039,0.2488628239,96.8076324463,37229348.0,23133244.0
2411165,2004-03-08,1078732800000,23.6047992518,84977.2773066283,52801.5754464436,0.3089955264,120.199256897,46225072.0,28722928.0
3293831,2004-03-08,1078732800000,13.6042550374,48975.318134694,30431.3580931936,0.370076028,143.9595794678,55362588.0,34400716.0
3370167,2004-03-08,1078732800000,21.7382896631,78257.8427872486,48626.3801474434,0.2603922096,101.2925720215,38954120.0,24204970.0
3557958,2004-03-08,1078732800000,10.0517445127,36186.2802455522,22484.7473003544,0.2713793331,105.5665588379,40597768.0,25226284.0
3704145,2004-03-08,1078732800000,10.4513561697,37624.8822107944,23378.6386159239,0.3922049664,152.5677337646,58673028.0,36457728.0
3778076,2004-03-08,1078732800000,17.2549809944,62117.9315798508,38597.6669863801,0.2328324631,90.5718307495,34831240.0,21643130.0
2271480,2004-03-15,1079337600000,18.2839272228,65822.1380019331,40899.3168045901,0.0659081169,25.6382579803,9859714.0,6126542.5
3082930,2004-03-15,1079337600000,15.4989848984,55796.3456342468,34669.6793192352,0.042762964,16.6347942352,6397248.5,3975066.0
3177201,2004-03-15,1079337600000,4.0368528917,14532.6704101696,9030.0362334745,0.0131616704,5.1198897362,1968957.875,1223453.75
3250193,2004-03-15,1079337600000,33.6244599713,121048.0558968017,75214.5545098766,0.4440068234,172.7186584473,66422476.0,41273012.0
3445544,2004-03-15,1079337600000,15.4204230433,55513.5229559351,34493.944305592,0.3458446435,134.5335693359,51737624.0,32148270.0
3579748,2004-03-15,1079337600000,16.6507562005,59942.7223217647,37246.0765448765,0.2842079206,110.5568771362,42516900.0,26418776.0
3627115,2004-03-15,1079337600000,23.4805093642,84529.8337112878,52523.5513968832,0.2825389252,109.9076385498,42267220.0,26263634.0
3648632,2004-03-15,1079337600000,10.4640318886,37670.5147987872,23406.992931502,0.2286197352,88.9330749512,34201028.0,21251532.0
3177216,2004-03-22,1079942400000,10.828619276,38983.0293936202,24222.5384584969,0.0261986605,10.1912794113,3919264.0,2435317.75
2141526,2004-03-22,1079942400000,15.7656116859,56756.2020691766,35266.0967801503,0.3333856416,129.6870117188,49873784.0,30990132.0
2141531,2004-03-22,1079942400000,18.1655602582,65396.0169296852,40634.5417416703,0.2837124089,110.3641281128,42442772.0,26372716.0
2267940,2004-03-22,1079942400000,12.2191506736,43988.9424247897,27333.01814167,0.2946587995,114.6222763062,44080332.0,27390248.0
3177211,2004-03-22,1079942400000,11.8458126725,42644.9256210486,26497.8983671454,0.4674677203,181.8449401855,69932176.0,43453840.0
3177208,2004-03-22,1079942400000,6.9157539741,24896.7143068522,15469.8500647216,0.0398892619,15.5169229507,5967348.5,3707938.5
3378868,2004-03-22,1079942400000,8.0375986847,28935.3552649824,17979.3044978442,0.3981034505,154.8622436523,59555428.0,37006028.0
3760542,2004-03-22,1079942400000,6.5827846266,23698.0246555931,14725.0309311378,0.3836086325,149.2237548828,57387036.0,35658652.0
3771800,2004-03-22,1079942400000,10.9452561048,39402.9219771634,24483.4433807546,0.0863636853,33.5954742432,12919824.0,8028006.5
2393569,2004-04-08,1081407600000,9.6326874991,34677.6749968697,21547.3586668049,0.401422275,156.1532592773,60051916.0,37314532.0
3177177,2004-04-08,1081407600000,9.7714591934,35177.2530963268,21857.7770697704,0.0577731268,22.4737472534,8642737.0,5370348.0
3180148,2004-04-08,1081407600000,31.6973628874,114110.5063945046,70903.831042741,0.2791015552,108.5705032349,41753000.0,25944110.0
